,actual_class,predicted_class,correct_prediction,prediction_probability,confidence,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
49180,edible,edible,True,0.0005100475604460312,high,6.82,x,d,y,t,p,unknown,y,5.77,11.83,unknown,unknown,e,unknown,unknown,f,f,unknown,d,a
44207,poisonous,poisonous,True,0.9999991799176706,high,5.99,b,s,g,f,unknown,unknown,k,12.4,13.55,unknown,s,w,unknown,unknown,t,z,unknown,d,s
49663,edible,edible,True,0.00045189220237948255,high,6.5,x,d,y,t,p,unknown,y,7.92,18.07,unknown,unknown,y,unknown,unknown,f,f,unknown,d,a
28918,poisonous,poisonous,True,0.9994313631412151,high,6.2,f,d,e,t,d,c,w,6.45,8.81,unknown,unknown,e,unknown,unknown,f,f,unknown,d,a
4126,poisonous,poisonous,True,0.9999861274320393,high,3.78,x,y,y,f,a,unknown,w,5.96,3.6,unknown,y,y,unknown,unknown,t,r,unknown,g,u
26077,poisonous,poisonous,True,0.9998661403589426,high,5.62,x,unknown,e,f,unknown,c,r,3.23,13.02,unknown,unknown,y,unknown,unknown,f,f,unknown,d,a
49008,edible,edible,True,0.000390242981607443,high,11.35,x,t,n,t,p,unknown,y,7.74,21.91,unknown,unknown,n,unknown,unknown,f,f,unknown,d,a
38375,poisonous,poisonous,True,0.9999204354228628,high,9.21,x,i,n,f,a,unknown,n,9.53,14.51,s,unknown,n,unknown,n,f,f,unknown,h,a
14192,edible,edible,True,2.5215303887695462e-05,high,5.47,x,t,n,f,a,d,n,5.56,4.95,unknown,t,g,unknown,unknown,t,l,unknown,d,w
2430,poisonous,poisonous,True,0.9999799653199395,high,7.85,b,t,w,f,e,c,w,11.78,12.19,unknown,y,w,u,w,t,l,unknown,d,u
3729,poisonous,poisonous,True,0.9991280752610278,high,3.6,f,y,p,f,e,c,n,4.47,3.38,unknown,k,w,unknown,unknown,t,e,unknown,d,a
14331,edible,edible,True,3.0456628128284355e-05,high,5.52,x,h,n,f,a,d,n,5.33,3.5,unknown,t,w,unknown,unknown,t,l,unknown,d,w
9662,poisonous,poisonous,True,0.9945054311684445,high,1.12,x,g,w,f,a,d,w,3.1,1.59,unknown,unknown,n,unknown,unknown,f,f,unknown,l,a
36425,poisonous,poisonous,True,0.9999962809672204,high,4.05,x,s,y,f,unknown,c,y,9.18,7.38,unknown,unknown,y,u,w,t,z,r,d,s
59182,poisonous,poisonous,True,0.9999097458014672,high,6.08,f,k,y,f,p,unknown,n,4.58,6.19,unknown,k,n,unknown,unknown,t,f,unknown,d,u
43687,edible,edible,True,0.0005492076602427319,high,8.92,p,y,n,t,e,unknown,p,8.79,16.79,unknown,y,w,unknown,unknown,t,l,unknown,d,a
10544,edible,edible,True,9.342632755586693e-06,high,4.4,b,g,n,f,a,d,g,5.67,2.96,unknown,s,g,unknown,unknown,f,f,unknown,d,s
57555,poisonous,poisonous,True,0.9999999904785307,high,3.3,o,s,g,f,f,f,f,0.0,0.0,f,f,f,unknown,unknown,t,f,unknown,d,a
7406,poisonous,poisonous,True,0.9925031404616284,high,2.61,s,s,w,f,d,c,w,2.59,6.14,unknown,unknown,w,unknown,unknown,f,f,unknown,g,a
41726,poisonous,poisonous,True,0.9988813052420753,high,1.54,b,h,n,f,a,unknown,n,4.83,1.69,unknown,t,n,unknown,unknown,f,f,unknown,d,s
39162,poisonous,poisonous,True,0.9999111802603309,high,3.68,x,i,e,f,unknown,unknown,e,3.95,5.18,unknown,unknown,e,unknown,unknown,f,f,n,d,a
40135,poisonous,poisonous,True,0.9994897054353801,high,2.76,f,unknown,w,f,a,c,n,3.12,3.46,unknown,i,w,unknown,unknown,f,f,unknown,p,a
3973,poisonous,poisonous,True,0.999992985744543,high,2.78,x,y,y,f,a,unknown,w,4.95,3.08,unknown,y,y,unknown,unknown,t,r,unknown,g,a
8632,edible,edible,True,2.8776573264519768e-05,high,5.81,f,s,b,f,x,c,w,7.93,11.3,unknown,s,n,unknown,unknown,f,f,unknown,l,w
26939,edible,edible,True,0.010274693455368585,high,12.18,s,unknown,w,t,d,c,w,5.16,26.23,unknown,unknown,w,unknown,unknown,f,f,unknown,d,u
12279,poisonous,poisonous,True,0.9996389573551054,high,3.41,f,w,u,f,a,c,g,4.22,5.34,unknown,s,u,unknown,unknown,f,f,unknown,l,a
48039,poisonous,poisonous,True,0.999995174884279,high,7.88,x,i,n,f,a,c,n,7.87,8.61,unknown,i,n,unknown,k,t,z,k,d,a
31989,poisonous,poisonous,True,0.9998730832403606,high,3.19,x,k,w,f,s,unknown,p,3.68,2.29,unknown,unknown,n,unknown,unknown,f,f,p,g,a
1603,poisonous,poisonous,True,0.9997814686828682,high,8.09,f,h,r,f,unknown,c,w,10.88,15.39,unknown,unknown,w,u,w,t,p,unknown,d,u
15032,edible,edible,True,3.290081387094132e-05,high,10.26,x,s,n,f,d,d,w,10.06,14.29,unknown,i,n,unknown,unknown,t,unknown,w,d,w
44124,edible,edible,True,2.6624878238968658e-05,high,8.68,f,y,w,f,e,c,k,16.44,12.14,unknown,s,w,unknown,unknown,t,e,unknown,u,w
42902,edible,edible,True,0.0012537413946921239,high,14.66,x,s,n,t,e,unknown,g,9.93,17.19,s,unknown,w,unknown,unknown,t,l,unknown,m,a
54005,poisonous,poisonous,True,0.9999771067195076,high,15.66,s,d,n,f,d,c,y,6.06,38.51,unknown,k,n,unknown,unknown,f,f,unknown,d,u
49531,edible,edible,True,0.0006860667048225117,high,8.35,x,d,n,t,p,unknown,y,9.25,16.74,unknown,unknown,y,unknown,unknown,f,f,unknown,d,u
28108,poisonous,poisonous,True,0.999961037317849,high,7.76,s,h,n,t,d,unknown,g,4.48,12.96,unknown,t,n,unknown,unknown,f,f,unknown,d,u
4584,edible,edible,True,0.0001279999964529312,high,2.53,f,y,n,f,a,d,p,6.34,3.41,unknown,i,n,unknown,unknown,f,f,unknown,h,a
1248,edible,edible,True,0.0005593959007289865,high,10.18,f,unknown,n,t,unknown,unknown,w,13.18,18.83,b,unknown,w,u,w,t,g,unknown,d,u
8706,edible,edible,True,2.8776573264519768e-05,high,5.82,f,s,b,f,x,c,w,7.51,9.95,unknown,s,n,unknown,unknown,f,f,unknown,l,w
24431,edible,edible,True,8.757463810950821e-05,high,9.26,x,e,l,f,x,c,w,6.65,20.69,unknown,unknown,w,unknown,unknown,f,f,unknown,d,u
41903,poisonous,poisonous,True,0.9995088369054244,high,1.27,b,h,n,f,a,unknown,n,4.05,1.58,unknown,t,n,unknown,unknown,f,f,unknown,h,u
39232,poisonous,poisonous,True,0.9999843915470841,high,5.61,c,k,w,t,x,c,p,5.31,12.1,unknown,unknown,w,unknown,unknown,f,f,unknown,g,a
34822,poisonous,poisonous,True,0.9967510152781871,high,2.26,b,g,w,f,unknown,c,n,6.48,3.06,unknown,unknown,n,unknown,unknown,f,f,unknown,g,s
2352,poisonous,poisonous,True,0.9999853173372233,high,7.65,b,t,w,f,e,c,w,12.51,11.94,unknown,y,w,u,w,t,e,unknown,d,u
11470,edible,edible,True,0.0004746523426638236,high,1.48,c,g,n,f,a,unknown,g,4.67,1.45,unknown,unknown,g,unknown,unknown,f,f,unknown,l,a
23673,poisonous,poisonous,True,0.9973824085483357,high,4.31,x,unknown,b,f,x,unknown,w,5.9,7.36,unknown,unknown,w,unknown,unknown,f,f,unknown,d,a
34208,poisonous,poisonous,True,0.9999086874226882,high,6.15,x,w,p,f,s,c,p,3.92,9.49,unknown,unknown,p,unknown,unknown,f,f,unknown,d,w
576,poisonous,poisonous,True,0.9977953860317814,high,7.72,p,g,n,f,e,unknown,w,8.41,16.69,unknown,y,w,u,w,t,p,unknown,d,a
2236,poisonous,poisonous,True,0.9999799109257849,high,7.9,b,t,w,f,e,c,w,12.95,13.2,unknown,y,w,u,w,t,l,unknown,d,u
42329,edible,edible,True,0.00019035543938482016,high,4.87,x,y,w,f,e,c,k,5.68,12.55,unknown,unknown,w,unknown,w,t,e,unknown,g,a
52916,edible,edible,True,0.00021021180764788005,high,8.47,x,t,n,t,p,unknown,n,7.59,18.73,unknown,unknown,n,unknown,w,t,p,unknown,d,a
52690,edible,edible,True,0.00022595438476858575,high,9.0,x,h,n,t,p,unknown,y,7.39,18.2,unknown,unknown,n,unknown,w,t,p,unknown,d,a
15121,edible,edible,True,2.723194634120781e-05,high,9.66,f,s,y,f,d,d,w,9.48,15.45,unknown,i,n,unknown,unknown,t,unknown,w,d,w
44650,poisonous,poisonous,True,0.9996944519036041,high,7.98,b,y,w,f,unknown,unknown,p,12.89,16.54,unknown,unknown,w,unknown,unknown,f,f,unknown,d,a
20228,edible,edible,True,0.00020744618745992393,high,5.31,f,s,o,f,d,d,b,5.39,11.23,unknown,unknown,w,unknown,unknown,f,f,unknown,m,a
28590,poisonous,poisonous,True,0.9999588993799153,high,9.12,f,t,k,t,d,c,b,4.97,22.44,unknown,unknown,r,unknown,unknown,f,f,unknown,g,a
6640,edible,edible,True,0.0024604954780675643,high,5.11,s,unknown,n,f,d,c,w,4.6,7.28,unknown,s,w,unknown,unknown,f,f,unknown,h,a
30869,poisonous,poisonous,True,0.996889724204376,high,9.71,s,unknown,y,t,d,unknown,o,5.11,12.82,unknown,unknown,w,unknown,unknown,t,f,unknown,d,u
24326,edible,edible,True,0.0011735636064882848,high,7.2,x,unknown,n,f,x,c,w,6.54,17.55,unknown,s,w,unknown,unknown,f,f,unknown,d,u
51445,edible,edible,True,0.00014909573113328263,high,5.09,x,s,o,f,p,unknown,n,5.48,11.38,unknown,unknown,e,unknown,unknown,f,f,unknown,d,u
59261,poisonous,poisonous,True,0.9999410498801932,high,4.89,f,k,y,f,p,unknown,n,3.84,5.48,unknown,k,n,unknown,unknown,t,f,unknown,d,u
47569,poisonous,poisonous,True,0.9999201751006216,high,3.05,b,unknown,k,f,a,unknown,n,8.94,2.67,unknown,unknown,g,unknown,w,f,f,k,g,a
51117,poisonous,poisonous,True,0.9999482203754875,high,10.09,p,unknown,n,f,p,unknown,w,9.63,28.87,c,unknown,n,unknown,unknown,f,f,p,d,a
8984,poisonous,poisonous,True,0.9981302211520992,high,9.28,x,unknown,w,f,x,c,w,10.0,12.75,r,i,w,unknown,unknown,f,f,unknown,d,u
49312,edible,edible,True,0.0003960354945553945,high,6.77,x,d,e,t,p,unknown,r,4.85,11.38,unknown,unknown,y,unknown,unknown,f,f,unknown,d,u
4243,edible,edible,True,8.232642821027028e-06,high,2.38,s,y,n,f,d,d,p,6.73,3.75,unknown,i,n,unknown,unknown,f,f,unknown,l,u
9650,poisonous,poisonous,True,0.9998567307171874,high,1.09,x,g,w,f,a,d,w,3.27,1.55,unknown,unknown,e,unknown,unknown,f,f,unknown,l,a
47683,poisonous,poisonous,True,0.9965349998269818,high,3.51,b,h,n,f,unknown,unknown,n,10.33,6.53,unknown,unknown,w,unknown,unknown,t,unknown,k,g,w
531,poisonous,poisonous,True,0.9983240884969824,high,8.54,p,g,n,f,e,unknown,w,9.49,17.22,unknown,y,w,u,w,t,p,unknown,d,u
37358,poisonous,poisonous,True,0.9999368337350558,high,4.25,x,h,r,f,s,c,g,6.7,8.28,unknown,y,n,unknown,unknown,t,e,k,g,u
6822,edible,edible,True,2.585914031690484e-05,high,3.59,x,unknown,l,f,d,unknown,r,6.4,8.52,unknown,unknown,l,unknown,unknown,f,f,unknown,l,a
24465,edible,edible,True,8.68366589963088e-05,high,9.15,x,e,l,f,x,c,w,7.86,22.59,unknown,unknown,w,unknown,unknown,f,f,unknown,d,u
51156,poisonous,poisonous,True,0.9999965427480138,high,10.63,x,unknown,n,f,p,unknown,p,10.86,33.73,c,unknown,n,unknown,unknown,f,f,p,d,u
2315,poisonous,poisonous,True,0.9999801173858096,high,8.94,b,t,w,f,e,c,w,12.92,12.3,unknown,y,w,u,w,t,l,unknown,d,a
20473,edible,edible,True,0.0004087555597927222,high,5.54,s,d,b,f,d,d,o,6.7,12.0,unknown,unknown,w,unknown,unknown,f,f,unknown,d,w
54691,edible,edible,True,1.963250860679075e-05,high,6.12,s,w,y,f,f,f,f,4.78,13.19,unknown,unknown,y,unknown,unknown,f,f,unknown,d,u
33397,poisonous,poisonous,True,0.9987852809960773,high,14.57,x,h,n,f,s,unknown,p,7.15,17.18,unknown,i,n,unknown,unknown,f,f,unknown,d,a
14134,edible,edible,True,0.00018906161572842197,high,6.04,x,t,g,f,a,d,n,5.81,5.27,unknown,t,w,unknown,unknown,t,l,unknown,d,u
42150,edible,edible,True,0.00010304246774459682,high,6.84,p,y,w,f,e,c,k,5.25,12.35,unknown,unknown,w,unknown,w,t,e,unknown,m,a
5191,edible,edible,True,0.00013619571273035215,high,10.82,f,unknown,g,f,s,c,b,7.8,20.3,unknown,unknown,u,unknown,unknown,f,f,unknown,d,w
13033,poisonous,poisonous,True,0.999547239438844,high,0.65,x,g,y,f,unknown,unknown,y,3.45,0.71,unknown,unknown,w,unknown,unknown,f,f,unknown,d,u
37643,poisonous,poisonous,True,0.9999963746121032,high,1.84,p,t,n,f,a,c,g,6.34,2.39,unknown,t,y,unknown,unknown,t,e,unknown,m,u
13572,poisonous,poisonous,True,0.9999015149521134,high,1.55,x,g,y,f,d,d,n,1.86,2.55,unknown,s,n,unknown,unknown,f,f,unknown,h,a
38549,poisonous,poisonous,True,0.9999850846787423,high,9.29,x,unknown,u,t,x,unknown,u,10.07,23.56,s,unknown,u,unknown,u,f,f,unknown,d,a
1176,edible,edible,True,0.004165187752867149,high,12.44,x,unknown,n,t,unknown,unknown,w,13.1,18.59,b,unknown,w,u,w,t,g,unknown,d,u
41746,poisonous,poisonous,True,0.9995761600423251,high,1.32,b,h,n,f,a,unknown,n,4.17,1.54,unknown,t,n,unknown,unknown,f,f,unknown,d,a
56428,poisonous,poisonous,True,0.9999924488193738,high,7.63,o,t,y,f,unknown,c,o,1.34,14.74,unknown,unknown,y,unknown,unknown,f,f,unknown,d,a
43868,edible,edible,True,0.00024884455007203953,high,9.18,p,s,w,f,e,c,w,12.66,10.74,unknown,s,w,unknown,unknown,t,e,unknown,g,w
60017,poisonous,poisonous,True,0.9999857111961586,high,9.78,o,unknown,e,f,f,f,f,3.16,24.53,unknown,g,n,unknown,unknown,f,f,unknown,d,u
23629,poisonous,poisonous,True,0.9988572885244609,high,4.6,f,unknown,u,f,a,unknown,w,4.67,8.27,unknown,unknown,y,unknown,unknown,f,f,unknown,d,u
58542,edible,edible,True,7.633598310507155e-05,high,52.12,o,y,y,f,p,unknown,y,7.31,46.21,unknown,k,k,unknown,unknown,f,f,unknown,d,u
56684,poisonous,poisonous,True,0.9999999990265167,high,3.37,o,t,n,f,unknown,c,w,0.0,0.0,f,f,f,unknown,unknown,f,f,n,d,u
15476,edible,edible,True,0.00010738636840684718,high,11.37,f,y,e,f,unknown,unknown,w,8.41,27.75,b,unknown,n,unknown,w,t,e,unknown,d,w
31564,edible,edible,True,1.8383014782559613e-05,high,5.78,x,y,n,f,e,c,p,5.74,10.16,unknown,y,n,unknown,unknown,f,f,unknown,d,u
21959,edible,edible,True,0.003957118873232181,high,4.93,x,unknown,y,f,a,c,y,4.51,10.72,unknown,unknown,w,unknown,unknown,f,f,unknown,d,a
35790,poisonous,poisonous,True,0.9997093715347738,high,4.01,x,t,o,f,a,c,n,4.39,5.52,unknown,y,o,unknown,unknown,t,z,unknown,d,w
20684,edible,edible,True,0.00026158340387086185,high,3.48,x,h,p,f,a,c,e,4.19,6.09,unknown,unknown,e,unknown,unknown,f,f,unknown,m,a
8729,edible,edible,True,4.413567203210249e-05,high,6.51,f,s,n,f,x,c,w,7.95,11.67,unknown,s,n,unknown,unknown,f,f,unknown,l,w
39177,poisonous,poisonous,True,0.9999070710928202,high,3.25,x,i,e,f,unknown,unknown,e,4.96,5.57,unknown,unknown,e,unknown,unknown,f,f,n,d,a
41256,poisonous,poisonous,True,0.9998800208449719,high,6.23,x,d,n,f,a,c,n,5.58,7.17,unknown,i,y,unknown,unknown,t,unknown,unknown,d,u
30481,edible,edible,True,0.002502707158839281,high,7.05,s,t,o,t,d,c,o,5.58,17.06,unknown,unknown,w,unknown,unknown,f,f,unknown,d,u
51846,edible,edible,True,0.0010061368084835353,high,22.38,x,d,n,f,p,unknown,w,16.78,35.96,s,y,w,unknown,unknown,f,f,unknown,d,u
32899,poisonous,poisonous,True,0.9999078967725166,high,2.24,f,i,l,f,a,unknown,w,4.09,2.35,unknown,unknown,w,unknown,unknown,f,f,p,g,u
13063,poisonous,poisonous,True,0.9997026844841016,high,0.81,x,unknown,o,f,d,unknown,o,4.36,1.05,unknown,unknown,o,unknown,unknown,f,f,w,g,a
47862,poisonous,poisonous,True,0.9999931819554831,high,4.52,b,t,n,f,unknown,unknown,k,12.36,6.9,unknown,unknown,w,unknown,unknown,t,unknown,k,g,a
24725,edible,edible,True,0.0006854033731949019,high,5.39,f,s,k,f,a,c,w,3.43,11.39,unknown,unknown,w,unknown,unknown,f,f,unknown,d,a
1786,edible,edible,True,0.0010572050333104684,high,5.75,x,unknown,w,f,e,unknown,w,5.83,11.98,b,unknown,w,u,y,t,g,unknown,d,u
39867,poisonous,poisonous,True,0.9999569014475641,high,5.44,c,i,y,f,unknown,c,n,7.28,8.04,unknown,unknown,w,unknown,unknown,f,f,unknown,d,a
43925,edible,edible,True,1.4122561680444968e-05,high,11.58,f,s,w,f,e,c,p,22.49,13.5,unknown,s,w,unknown,unknown,t,e,unknown,d,u
28860,poisonous,poisonous,True,0.9995818036287576,high,7.02,f,d,e,t,d,c,y,5.75,9.61,unknown,unknown,e,unknown,unknown,f,f,unknown,d,a
19823,poisonous,poisonous,True,0.9999233953404282,high,5.08,b,s,o,f,e,unknown,y,7.11,7.53,unknown,unknown,y,unknown,unknown,f,f,unknown,m,u
47746,poisonous,poisonous,True,0.9999776864378154,high,5.2,b,t,n,f,unknown,unknown,n,10.65,6.44,unknown,unknown,w,unknown,unknown,t,unknown,k,g,u
22104,edible,edible,True,0.006517819846644537,high,3.24,x,unknown,y,f,a,c,y,3.43,8.81,unknown,unknown,w,unknown,unknown,f,f,unknown,d,u
15440,edible,edible,True,1.4153491419888792e-05,high,10.91,f,y,n,f,unknown,unknown,w,7.55,24.38,b,unknown,n,unknown,w,t,e,unknown,d,w
19675,poisonous,poisonous,True,0.9999017417474332,high,2.65,x,y,o,f,a,unknown,y,3.07,5.85,unknown,unknown,o,unknown,unknown,f,f,unknown,h,a
47366,poisonous,poisonous,True,0.9998909531991376,high,3.12,b,unknown,n,f,a,unknown,k,7.69,2.26,unknown,unknown,n,unknown,w,f,f,k,g,a
6215,poisonous,poisonous,True,0.9992982072101345,high,6.36,x,unknown,n,f,d,c,y,6.15,10.53,b,unknown,n,unknown,unknown,f,f,unknown,l,a
30314,poisonous,poisonous,True,0.9992321563122813,high,9.07,s,t,p,t,d,c,p,8.58,15.36,unknown,unknown,p,unknown,unknown,t,f,unknown,d,u
49889,poisonous,poisonous,True,0.9980394104756868,high,14.94,x,k,n,t,p,unknown,y,9.8,32.82,c,unknown,y,unknown,unknown,f,f,unknown,d,a
30273,poisonous,poisonous,True,0.9990438779237238,high,11.01,s,t,p,t,d,c,p,8.46,17.55,unknown,unknown,p,unknown,unknown,t,f,unknown,d,a
4363,edible,edible,True,2.0097463296981973e-05,high,2.78,s,y,n,f,a,d,p,8.84,4.53,unknown,i,n,unknown,unknown,f,f,unknown,h,a
10120,poisonous,poisonous,True,0.9999998028089401,high,0.85,x,g,p,f,a,unknown,p,3.91,1.04,unknown,h,k,unknown,unknown,f,f,unknown,d,u
25769,poisonous,poisonous,True,0.998894494337415,high,4.7,x,unknown,w,f,unknown,c,g,2.33,11.63,unknown,unknown,y,unknown,unknown,f,f,unknown,d,a
29135,poisonous,poisonous,True,0.9998578224729615,high,5.33,s,unknown,e,t,d,c,b,5.33,5.19,unknown,unknown,e,unknown,unknown,f,f,unknown,d,u
3966,poisonous,poisonous,True,0.9999164013273009,high,3.25,x,y,n,f,a,unknown,w,4.81,3.39,unknown,y,y,unknown,unknown,t,r,unknown,g,u
1816,edible,edible,True,0.0029656076649761222,high,5.65,x,unknown,y,f,e,unknown,w,6.05,12.19,b,unknown,w,u,w,t,g,unknown,d,a
49381,edible,edible,True,0.0004911264369157092,high,7.43,x,d,y,t,p,unknown,y,5.83,11.85,unknown,unknown,y,unknown,unknown,f,f,unknown,d,a
39295,poisonous,poisonous,True,0.9998305479613766,high,5.0,c,e,w,t,x,c,r,6.63,12.37,unknown,unknown,w,unknown,unknown,f,f,unknown,g,a
45578,edible,edible,True,0.00032383161742634124,high,1.01,p,g,w,f,unknown,unknown,g,3.18,1.7,unknown,unknown,w,unknown,unknown,f,f,unknown,d,w
57433,poisonous,poisonous,True,0.9996343806310899,high,1.45,x,k,n,f,unknown,unknown,n,4.27,1.66,unknown,unknown,n,unknown,unknown,f,f,unknown,d,a
60555,edible,edible,True,0.0027882017015746037,high,5.82,o,unknown,n,f,f,f,f,4.65,20.0,unknown,unknown,n,unknown,unknown,f,f,unknown,l,s
17042,poisonous,poisonous,True,0.9997746261175182,high,5.97,f,unknown,y,f,s,d,y,5.61,13.62,unknown,i,y,unknown,unknown,f,f,unknown,d,a
11017,poisonous,poisonous,True,0.9869711588620828,high,2.37,x,g,e,f,a,unknown,w,5.63,2.26,unknown,unknown,n,unknown,unknown,f,f,unknown,d,u
16440,edible,edible,True,0.004420769263883468,high,5.06,x,y,g,f,s,unknown,g,4.47,7.34,unknown,unknown,w,unknown,unknown,f,f,unknown,d,a
53025,edible,edible,True,1.4341896898836628e-05,high,8.99,x,h,n,f,p,d,y,8.65,13.3,unknown,s,n,unknown,unknown,f,f,unknown,d,u
22268,edible,edible,True,0.014535823483890892,high,6.83,x,t,y,t,x,c,y,7.17,15.22,unknown,unknown,w,unknown,unknown,f,f,unknown,d,u
56027,edible,edible,True,0.003868365088813621,high,8.45,s,unknown,n,f,unknown,unknown,w,5.5,22.35,unknown,unknown,n,unknown,unknown,f,f,unknown,d,a
56836,edible,edible,True,2.674986022169728e-05,high,9.41,f,e,b,f,unknown,c,b,4.77,18.96,unknown,unknown,w,unknown,unknown,t,f,unknown,d,a
10673,poisonous,poisonous,True,0.9998017636916442,high,2.34,b,unknown,g,f,a,unknown,g,4.9,2.16,unknown,s,n,unknown,unknown,f,f,unknown,d,u
25955,poisonous,poisonous,True,0.9989637711991457,high,5.08,x,unknown,w,f,unknown,c,w,3.2,12.05,unknown,unknown,y,unknown,unknown,f,f,unknown,d,a
7873,poisonous,poisonous,True,0.9941521823832941,high,3.33,f,d,n,f,x,c,w,5.22,3.36,b,s,n,unknown,unknown,f,f,unknown,l,a
10472,edible,edible,True,3.1848012475940585e-06,high,4.18,b,g,g,f,a,d,g,6.03,3.97,unknown,s,g,unknown,unknown,f,f,unknown,d,s
59255,poisonous,poisonous,True,0.9997690982911879,high,4.99,s,k,n,f,p,unknown,n,3.24,5.47,unknown,k,n,unknown,unknown,t,f,unknown,d,u
30206,poisonous,poisonous,True,0.9992657415489894,high,9.25,s,t,p,t,d,c,p,6.93,13.62,unknown,unknown,p,unknown,unknown,t,f,unknown,d,u
19811,poisonous,poisonous,True,0.9989913993573905,high,4.7,x,s,e,f,e,unknown,y,4.38,5.83,unknown,unknown,k,unknown,unknown,f,f,unknown,m,u
21931,edible,edible,True,0.004397873070566014,high,3.88,x,unknown,y,f,a,c,y,4.98,9.81,unknown,unknown,w,unknown,unknown,f,f,unknown,d,u
24888,edible,edible,True,0.0007354099020153119,high,9.16,x,s,u,f,a,c,w,4.13,14.08,unknown,unknown,w,unknown,unknown,f,f,unknown,d,u
23038,poisonous,poisonous,True,0.9914827009975653,high,11.79,x,t,n,f,a,d,w,9.57,29.24,unknown,unknown,w,unknown,unknown,f,f,unknown,d,u
14676,edible,edible,True,0.00013817319711699277,high,4.63,f,h,o,f,a,d,w,6.56,4.81,unknown,s,n,unknown,unknown,f,f,unknown,d,w
6268,poisonous,poisonous,True,0.9963126579794854,high,5.8,f,unknown,n,f,d,c,y,5.93,10.63,b,unknown,n,unknown,unknown,f,f,unknown,d,w
13166,poisonous,poisonous,True,0.999744422143224,high,0.56,x,unknown,o,f,d,unknown,o,4.26,0.96,unknown,unknown,y,unknown,unknown,f,f,w,g,a
2625,edible,edible,True,9.830626895080851e-05,high,7.76,x,t,n,f,e,unknown,w,13.27,13.51,unknown,s,n,u,w,f,f,unknown,d,u
34360,poisonous,poisonous,True,0.9996367097438478,high,1.49,f,t,n,f,unknown,unknown,y,8.3,3.2,unknown,unknown,y,unknown,unknown,f,f,unknown,g,u
10179,poisonous,poisonous,True,0.9999405036658543,high,0.74,x,g,p,f,a,unknown,n,4.33,0.98,unknown,s,k,unknown,unknown,f,f,unknown,d,a
58285,edible,edible,True,0.00011370984639604055,high,52.61,o,y,y,f,p,unknown,y,7.67,43.42,unknown,k,k,unknown,unknown,f,f,unknown,d,s
9499,edible,edible,True,0.00011153339311691338,high,3.86,b,g,w,f,x,d,w,5.09,3.26,unknown,unknown,y,unknown,unknown,f,f,unknown,g,u
34664,poisonous,poisonous,True,0.9998897574541069,high,2.06,b,g,o,f,unknown,c,n,5.69,2.62,unknown,unknown,n,unknown,unknown,f,f,unknown,g,u
57399,poisonous,poisonous,True,0.999738065633438,high,1.5,x,k,n,f,unknown,unknown,n,3.79,1.37,unknown,unknown,n,unknown,unknown,f,f,unknown,d,a
42105,edible,edible,True,0.00015001086388132263,high,7.98,p,y,w,f,e,c,p,5.1,12.66,unknown,unknown,w,unknown,w,t,e,unknown,m,u
48676,edible,edible,True,0.0007749888369496011,high,22.2,x,t,n,f,p,unknown,y,15.47,82.94,unknown,unknown,n,unknown,unknown,f,f,unknown,d,u
4899,edible,edible,True,9.86411732001628e-06,high,2.32,x,unknown,b,f,unknown,d,u,5.77,4.02,unknown,unknown,w,unknown,unknown,f,f,unknown,d,a
55987,edible,edible,True,0.00400711445208303,high,9.07,s,unknown,n,f,unknown,unknown,w,4.83,23.5,unknown,unknown,n,unknown,unknown,f,f,unknown,d,a
8066,poisonous,poisonous,True,0.9995556254104542,high,2.68,f,d,n,f,x,c,y,4.34,2.62,b,s,n,unknown,unknown,f,f,unknown,l,u
26255,edible,edible,True,0.007296279180743716,high,7.61,x,s,n,f,x,unknown,n,4.17,14.5,unknown,unknown,n,unknown,unknown,f,f,unknown,d,u
2824,edible,edible,True,0.000400467415397505,high,13.87,f,y,n,f,unknown,unknown,w,19.78,19.85,s,unknown,n,unknown,unknown,t,m,unknown,m,a
24827,edible,edible,True,0.0007296305949213142,high,8.29,f,s,u,f,a,c,w,4.5,16.33,unknown,unknown,w,unknown,unknown,f,f,unknown,d,a
56543,poisonous,poisonous,True,0.9999999990832709,high,4.72,o,s,n,f,unknown,c,w,0.0,0.0,f,f,f,unknown,unknown,f,f,n,d,u
50896,poisonous,poisonous,True,0.9999248878236122,high,9.74,x,unknown,n,f,p,unknown,w,8.52,29.55,c,unknown,n,unknown,unknown,f,f,w,d,u
